security_no,symbol,isin,isin_derived,isin_matches_derived,name_en,name_he,symbol_he,sub_type,issuer_id,yahoo_ticker
1212869,SPNR.B6,IL0012128695,IL0012128695,True,SPENCER B6,ספנסר אגח ו,ספנר.ק6,Corporate Bonds,1628,SPNR-B6.TA
1212893,GOI0829,IL0012128935,IL0012128935,True,ILGOV 0829,ממשל שקלית 0829,ממשק0829,Government Bonds,926,GOI0829.TA
1213214,NMCO.B5,IL0012132143,IL0012132143,True,NMCO B5,נמקו אגח ה,נמקו.ק5,Corporate Bonds,1665,NMCO-B5.TA
1213396,BSLR.B10,IL0012133968,IL0012133968,True,BLUE SQ RES B10,רבוע נדלן אגח י,רבנד.ק10,Corporate Bonds,1349,BSLR-B10.TA
1213420,TCH.F178,IL0012134206,IL0012134206,True,Tachlit SAL (4A) Index World Quality U.S.D Hedged,תכלית סל (4A)י World Quality iNDEX מנוטרלת דולר,תכל.ס178,ETF Fund - Equity,1734,TCH-F178.TA
1213453,ELDP.B11,IL0012134537,IL0012134537,True,ELLA DEPO B11,אלה פקדון אגחיא,אלפק.ק11,Corporate Bonds,1697,ELDP-B11.TA
1213461,TCH.F177,IL0012134610,IL0012134610,True,Tachlit Sal (0A) Rated Wide Spread IL,תכלית סל (0A) אינדקס מדורג פיזור רחב,תכל.ס177,ETF - Bonds,1734,TCH-F177.TA
1213503,PPLS.B1,IL0012135039,IL0012135039,True,PI PLUS B1,פאי פלוס אגח א,פלוס.ק1,Corporate Bonds,2454,PPLS-B1.TA
1213537,SHOM.B5,IL0012135377,IL0012135377,True,SHOHAM BUSI B5,שוהם ביזנס אגחה,שוהם.ק5,Corporate Bonds,1071,SHOM-B5.TA
1213594,HRL.F233,IL0012135948,IL0012135948,True,Harel Sal (4A) TA - 90 & Banks IL,"הראל סל (4A) ת""א 90 ובנקים",הרל.ס233,ETF Fund - Equity,1747,HRL-F233.TA
1213750,RMOT.B3,IL0012137506,IL0012137506,True,RAMOT CITY B3,רמות בעיר אגח ג,רמות.ק3,Corporate Bonds,1724,RMOT-B3.TA
1213834,GRST.B1,IL0012138348,IL0012138348,True,GREYSTONE B1,גרייסטון אגח א,גרסט.ק1,Corporate Bonds,2453,GRST-B1.TA
1213883,MZIS.B70,IL0012138835,IL0012138835,True,MIZ TF ISSU B70,מז טפ הנ אגח 70,מזהנ.ק70,Corporate Bonds,231,MZIS-B70.TA
1213891,MZIS.B71,IL0012138918,IL0012138918,True,MIZ TF ISSU B71,מז טפ הנפ הת 71,מזהנ.ק71,Corporate Bonds,231,MZIS-B71.TA
1214121,POL.B12,IL0012141219,IL0012141219,True,POALIM B12,פועלים הת נד יב,פעל.ק12,Corporate Bonds,662,POL-B12.TA
1214139,POL.B13,IL0012141391,IL0012141391,True,POALIM B13,פועלים הת נד יג,פעל.ק13,Corporate Bonds,662,POL-B13.TA
1214360,HRIN.B1,IL0012143603,IL0012143603,True,HAREL INT B1,הראל ריב אגח א,הריב.ק1,Corporate Bonds,2457,HRIN-B1.TA
1214428,ECNR.B2,IL0012144288,IL0012144288,True,ECONERGY B2,אקונרג'י אגח ב,אקנר.ק2,Corporate Bonds,1891,ECNR-B2.TA
1214451,PPLS.B2,IL0012144510,IL0012144510,True,PI PLUS B2,פאי פלוס אגח ב,פלוס.ק2,Corporate Bonds,2454,PPLS-B2.TA
1214501,GLDP.B3,IL0012145012,IL0012145012,True,GILAD DEPO B3,גלעד פקדון אגחג,גלפק.ק3,Corporate Bonds,1736,GLDP-B3.TA
1214592,AVDP.B2,IL0012145921,IL0012145921,True,AVIAD DEPO B2,אביעד פקדוןאגחב,אבפק.ק2,Corporate Bonds,2446,AVDP-B2.TA
1214626,MYTN.B1,IL0012146267,IL0012146267,True,MY TOWN B1,מיי טאון אגח א,מייט.ק1,Corporate Bonds,2449,MYTN-B1.TA
1214675,MCLL.B2,IL0012146754,IL0012146754,True,MICHLOL FIN B2,מכלול אגח ב,מכלל.ק2,Corporate Bonds,1944,MCLL-B2.TA
1214790,SRAC.B3,IL0012147901,IL0012147901,True,S.R ACCORD B3,אסאר אקורד אגחג,אסאק.ק3,Corporate Bonds,422,SRAC-B3.TA
1214816,GCT.W11,IL0012148164,IL0012148164,True,G CITY W11,ג'י סיטי אופ 11,גיסי.א11,Warrants,126,GCT-W11.TA
1214832,SOLR.B2,IL0012148321,IL0012148321,True,SOLAER B2,סולאיר אגח ב,סלאר.ק2,Corporate Bonds,1848,SOLR-B2.TA
1214865,SMBR.B1,IL0012148651,IL0012148651,True,SHMUEL BR B1,שמואל בר אגח א,שמבר.ק1,Corporate Bonds,2456,SMBR-B1.TA
1214881,YBOX.B6,IL0012148818,IL0012148818,True,YBOX T6,וויי בוקס אגח ו,ובקס.ק6,Corporate Bonds,486,YBOX-B6.TA
1214964,GNRS.C4,IL0012149642,IL0012149642,True,GENERATION C C4,ג'נרישן קפ אגחד,גנרש.ה4,Convertible Bonds,1769,GNRS-C4.TA
1215029,LUM.I3,IL0012150293,IL0012150293,True,LEUMI I3,לאומי אגח 3-רמ,לאמ.3רמ,Corporate Bonds TASE UP,604,LUM-I3.TA
1215037,GLDP.B4,IL0012150376,IL0012150376,True,GILAD DEPO B4,גלעד פקדון אגחד,גלפק.ק4,Corporate Bonds,1736,GLDP-B4.TA
1215078,KSTN.B2,IL0012150780,IL0012150780,True,KEYSTONE B2,קיסטון אינ אגחב,קסטנ.ק2,Corporate Bonds,1904,KSTN-B2.TA
1215094,MSLA.B8,IL0012150947,IL0012150947,True,MASLAVI B8,מצלאוי אגח ח,מצלא.ק8,Corporate Bonds,1484,MSLA-B8.TA
1215110,BLEG.B4,IL0012151101,IL0012151101,True,BLACKEDGE B4,בלאקאדג' אגח ד,בלקג.ק4,Corporate Bonds,1853,BLEG-B4.TA
1215136,ARF.B3,IL0012151366,IL0012151366,True,ASHDOD REFIN B3,בית זיקוק אגח 3,בזא.ק3,Corporate Bonds,1361,ARF-B3.TA
1215193,MFRE.B2I,IL0012151937,IL0012151937,True,MICHLOL RE B2I,מכלול נד אגח2רמ,מכלנ.ק2מ,Corporate Bonds TASE UP,2439,MFRE-B2I.TA
1215219,ESLY.B2,IL0012152190,IL0012152190,True,JORDAN ESHEL B2,אשל הירדן אגח ב,אשלי.ק2,Corporate Bonds,2396,ESLY-B2.TA
1215243,MDG.B9,IL0012152430,IL0012152430,True,MDG REAL EST B9,אמ.די.ג'י אגח ט,אמדג.ק9,Corporate Bonds,1632,MDG-B9.TA
1215268,MSHN.B1I,IL0012152687,IL0012152687,True,MSHN B1I,ממון משהנ אג1רמ,משהנ.ק1מ,Corporate Bonds TASE UP,2460,MSHN-B1I.TA
1215300,SUNL.B1I,IL0012153008,IL0012153008,True,SUN LIGHT B1I,קרן שמש אגחא-רמ,קשמש.ק1מ,Corporate Bonds TASE UP,2462,SUNL-B1I.TA
1215763,ISPR.B2,IL0012157637,IL0012157637,True,ISPRO B2,ישפרו אגח ב,ישפר.ק2,Corporate Bonds,2430,ISPR-B2.TA
1215771,IBI.F183,IL0012157710,IL0012157710,True,I.B.I. SAL (4A) TA-Insurance IL,"אי.בי.אי. סל (4A) ת""א-ביטוח",IBI.ס183,ETF Fund - Equity,1750,IBI-F183.TA
1215862,AMRM.B3,IL0012158627,IL0012158627,True,AMRAM AVRAHM B3,עמרם אברהם אגחג,עמרם.ק3,Corporate Bonds,2385,AMRM-B3.TA
1215896,DUNI.B3,IL0012158965,IL0012158965,True,DUNIEC B3,דוניץ אגח ג,דונץ.ק3,Corporate Bonds,400,DUNI-B3.TA
1215953,DSMN.B17,IL0012159534,IL0012159534,True,DISCONT MAN B17,דיסק מנ אגח יז,דסקמ.ק17,Corporate Bonds,748,DSMN-B17.TA
1215961,SHVL.W1,IL0012159617,IL0012159617,True,SHOVAL ENG W1,שובל הנדסה אפ 1,שובל.א1,Warrants,2441,SHVL-W1.TA
1216027,ALBR.B21,IL0012160276,IL0012160276,True,ALBR B21,אלבר אגח כא,אלבר.ק21,Corporate Bonds,1382,ALBR-B21.TA
1216035,ALBR.B22,IL0012160359,IL0012160359,True,ALBR B22,אלבר אגח כב,אלבר.ק22,Corporate Bonds,1382,ALBR-B22.TA
1216043,NVPT.B7,IL0012160433,IL0012160433,True,NAVITAS PTRO B7,נאוויטס אגח ז,נאפט.ק7,Corporate Bonds,1688,NVPT-B7.TA
1216118,AZRT.B3,IL0012161183,IL0012161183,True,REIT AZORIM B3,ריט אזורים אגחג,אזרט.ק3,Corporate Bonds,1794,AZRT-B3.TA
1216183,PPLS.B3,IL0012161837,IL0012161837,True,PI PLUS B3,פאי פלוס אגח ג,פלוס.ק3,Corporate Bonds,2454,PPLS-B3.TA
1216233,CRSR.B2,IL0012162330,IL0012162330,True,CARASSO RE B2,קרסו נדלן אגח ב,קרסנ.ק2,Corporate Bonds,2384,CRSR-B2.TA
1216241,VYNA.B7,IL0012162413,IL0012162413,True,VITANIA B7,ויתניה אגח ז,ויתנה.ק7,Corporate Bonds,1515,VYNA-B7.TA
1216274,CRDT.B2I,IL0012162744,IL0012162744,True,CREDITO IP B2-1,קרדיטו אגח ב-רמ,קרדט.ק2מ,Corporate Bonds TASE UP,2425,CRDT-B2I.TA
1216282,PIES.W1,IL0012162827,IL0012162827,True,PIE SIAM W1,פאי סיאם אפ 1,פיאס.א1,Warrants,2344,PIES-W1.TA
1216373,MGDO.B1,IL0012163734,IL0012163734,True,MEGIDO B1,מגידו אגח א,מגדו.ק1,Corporate Bonds,2458,MGDO-B1.TA
1216423,LUM.B406,IL0012164237,IL0012164237,True,LEUMI B406,לאומי התח נד406,לאמ.ק406,Corporate Bonds,604,LUM-B406.TA
1216449,YBKB.B5,IL0012164492,IL0012164492,True,YUVALIM B5,יובלים אגח ה,יבקב.ק5,Corporate Bonds,1903,YBKB-B5.TA
1216480,TCH.F181,IL0012164807,IL0012164807,True,Tachlit SAL (00) Kosher Tel Bond 60 CPI-Linked IL,תכלית סל (00) כשרה תל בונד 60 צמודות,תכל.ס181,ETF - Bonds,1734,TCH-F181.TA
1216514,LGTS.B6,IL0012165143,IL0012165143,True,LIGHTSTON B6,לייטסטון אגח ו,לטסט.ק6,Corporate Bonds,1630,LGTS-B6.TA
1216555,PIES.B2,IL0012165556,IL0012165556,True,PIE SIAM B2,פאי סיאם אגח ב,פאיס.ק2,Corporate Bonds,2344,PIES-B2.TA
1216589,GLDP.B6,IL0012165895,IL0012165895,True,GILAD DEPO B6,גלעד פקדון אגחו,גלפק.ק6,Corporate Bonds,1736,GLDP-B6.TA
1216605,MGDO,IL0012166059,IL0012166059,True,MEGIDO,מגידו,מגדו,Shares,2458,MGDO.TA
1216621,MGRT.B7,IL0012166216,IL0012166216,True,MEGURIT B7,מגוריט אגח ז,מגרט.ק7,Corporate Bonds,1668,MGRT-B7.TA
1216647,HGG.B15,IL0012166471,IL0012166471,True,HAGAG B15,חג'ג' אגח טו,חגג.ק15,Corporate Bonds,823,HGG-B15.TA
1216654,HGG.W1,IL0012166547,IL0012166547,True,HAGAG W1,חג'ג' אפ 1,חגג.א1,Warrants,823,HGG-W1.TA
1216662,BLDI.W1,IL0012166620,IL0012166620,True,BALADI W1,בלדי אפ 1,בלדי.א1,Warrants,2450,BLDI-W1.TA
1216720,MNIF.B3,IL0012167206,IL0012167206,True,MENIF B3,מניף אגח ג,מניף.ק3,Corporate Bonds,1828,MNIF-B3.TA
1216746,BRKT.B1,IL0012167461,IL0012167461,True,BAREKET CAP B1,ברקת קפ אגח א,ברקת.ק1,Corporate Bonds,1940,BRKT-B1.TA
1217173,ELDP.B12,IL0012171737,IL0012171737,True,ELLA DEPO B12,אלה פקדון אגחיב,אלפק.ק12,Corporate Bonds,1697,ELDP-B12.TA
1217215,MDIN.B3,IL0012172156,IL0012172156,True,MODIIN B3,מודיעין אגח ג,מדע.ק3,Corporate Bonds,345,MDIN-B3.TA
1217256,MWIN.B4,IL0012172560,IL0012172560,True,M.W. INV B4,מ.ו השקע אגח ד,מוהש.ק4,Corporate Bonds,2398,MWIN-B4.TA
1217280,AILN.W7,IL0012172800,IL0012172800,True,AXILION W7,אקסיליון אפ 7,אילנ.א7,Warrants,383,AILN-W7.TA
1217314,ADRT.B3,IL0012173147,IL0012173147,True,RAM ADERET B3,רם אדרת אגח ג,אדרת.ק3,Corporate Bonds,2418,ADRT-B3.TA
1217355,MNRV.B6,IL0012173550,IL0012173550,True,MINRAV B6,מנרב אגח ו,מנרב.ק6,Corporate Bonds,155,MNRV-B6.TA
1217363,NTGR.B15,IL0012173634,IL0012173634,True,NETANEL B15,נתנאל גרופ אגטו,נתגר.ק15,Corporate Bonds,421,NTGR-B15.TA
1217389,DLKG.B40,IL0012173899,IL0012173899,True,DELEK GRP B40,דלק קב אגח מ,דלקב.ק40,Corporate Bonds,1095,DLKG-B40.TA
1217421,EFFI.B5,IL0012174210,IL0012174210,True,EFFI CAP B5,אפי קפיטל אגח ה,אפקפ.ק5,Corporate Bonds,1979,EFFI-B5.TA
1217488,SHVL.B2,IL0012174889,IL0012174889,True,SHOVAL B2,שובל אגח ב,שובל.ק2,Corporate Bonds,2441,SHVL-B2.TA
1217538,ELLO.B7,IL0012175381,IL0012175381,True,ELLOMAY B7,אלומיי אגח ז,אלומ.ק7,Corporate Bonds,2101,ELLO-B7.TA
1217553,KARE.B6,IL0012175530,IL0012175530,True,KARDAN REAL B6,קרדן נדלן אגח ו,קרנד.ק6,Corporate Bonds,1083,KARE-B6.TA
1217561,MTF.F128,IL0012175613,IL0012175613,True,MTF Sal (4D) iNDEX US Top10 Pure Cyber Security,MTF סל (4D) אינדקס US Top10 Pure Cyber Security,מטפ.ס128,ETF Fund - Equity,1735,MTF-F128.TA
1217611,PRPD.B1,IL0012176116,IL0012176116,True,PROPDO B1,פרופדו אגח א,פרפד.ק1,Corporate Bonds,2389,PRPD-B1.TA
1217660,MSKE.B2,IL0012176603,IL0012176603,True,MESHEK ENRG B2,משק אנרג אגח ב,משקא.ק2,Corporate Bonds,1803,MSKE-B2.TA
1217694,MDTR.B7,IL0012176942,IL0012176942,True,MEDITR TOWER B7,מגדלי תיכוןאגחז,מגתכ.ק7,Corporate Bonds,1614,MDTR-B7.TA
1217702,ELAD,IL0012177023,IL0012177023,True,ELAD SOFTWARE,אלעד תוכנה,אלעד,Shares,2463,ELAD.TA
1217785,IDNT.W4,IL0012177858,IL0012177858,True,IDENTI W4,איידנטי אפ 4,אדנט.א4,Warrants,1921,IDNT-W4.TA
1217835,TCH.F179,IL0012178351,IL0012178351,True,Tachlit SAL (4D) CME CF Bitcoin Reference Rate (BRRNY),תכלית סל (4D)י CME CF Bitcoin Reference Rate (BRRNY),תכל.ס179,ETF - Bonds,1734,TCH-F179.TA
1217843,IBI.F184,IL0012178435,IL0012178435,True,I.B.I. SAL (4A) Index Israeli Mid Cap & Banks IL,אי.בי.אי. סל (4A) אינדקס מיד קאפ ובנקים בישראל,IBI.ס184,ETF Fund - Equity,1750,IBI-F184.TA
1217892,ALMA.B12,IL0012178922,IL0012178922,True,ALMOGIM B12,אלמוגים אגח יב,אלמג.ק12,Corporate Bonds,1553,ALMA-B12.TA
1217918,SOLR.W1,IL0012179185,IL0012179185,True,SOLAER W1,סולאיר אפ 1,סלאר.א1,Warrants,1848,SOLR-W1.TA
1217959,LEVI.B6,IL0012179599,IL0012179599,True,LEVNSTEN ENG B6,לונשטן הנד אגחו,לשטן.ק6,Corporate Bonds,573,LEVI-B6.TA
1217975,PRIM.B3,IL0012179755,IL0012179755,True,PRIME ENERGY B3,פריים אנרג אגחג,פרים.ק3,Corporate Bonds,1871,PRIM-B3.TA
1218007,BONI.B22,IL0012180076,IL0012180076,True,BONI TICHON B22,בוני תכון אגחכב,בנתכ.ק22,Corporate Bonds,531,BONI-B22.TA
1218023,MDG.B10,IL0012180233,IL0012180233,True,MDG REAL ES B10,אמ.די.ג'י אגח י,אמדג.ק10,Corporate Bonds,1632,MDG-B10.TA
1218122,ENLT.B7,IL0012181223,IL0012181223,True,ENLIGHT B7,אנלייט אנר אגחז,אנלט.ק7,Corporate Bonds,720,ENLT-B7.TA
1218130,ENLT.C8,IL0012181306,IL0012181306,True,ENLIGHT C8,אנלייט אנ אג ח,אנלט.ה8,Convertible Bonds,720,ENLT-C8.TA
1218171,CNGL.B1,IL0012181710,IL0012181710,True,CANADA GLOB B1,קנדה גלוב אגח א,קנגל.ק1,Corporate Bonds,106,CNGL-B1.TA
1218189,CNGL.W1,IL0012181892,IL0012181892,True,CANADA GLOB W1,קנדה גלובל אפ 1,קנגל.אפ1,Warrants,106,CNGL-W1.TA
1218205,GLTL.C4,IL0012182056,IL0012182056,True,GILAT TELE C4,גילת טלקום אג ד,גלטל.ה4,Convertible Bonds,1006,GLTL-C4.TA
1218221,RMOT.B4,IL0012182213,IL0012182213,True,RAMOT CITY B4,רמות בעיר אגח ד,רמות.ק4,Corporate Bonds,1724,RMOT-B4.TA
1218635,EXTD.B5,IL0012186354,IL0012186354,True,EXTELL B5,אקסטל אגח ה,אקסטד.ק5,Corporate Bonds,1622,EXTD-B5.TA
1218650,YESD.C2,IL0012186503,IL0012186503,True,YESODOT C2,יסודות אג ב,יסוד.ה2,Convertible Bonds,2386,YESD-C2.TA
1218676,IBID.B1,IL0012186768,IL0012186768,True,IBI DEPO B1,איביאי פק אגח א,אבאפ.ק1,Corporate Bonds,2467,IBID-B1.TA
1218718,PPLS.B4,IL0012187188,IL0012187188,True,PI PLUS B4,פאי פלוס אגח ד,פלוס.ק4,Corporate Bonds,2454,PPLS-B4.TA
1218767,GFI.B6,IL0012187675,IL0012187675,True,GFI B6,ג'י.אף.אי אגח ו,גיאפ.ק6,Corporate Bonds,1639,GFI-B6.TA
1218783,HRIN.B2,IL0012187832,IL0012187832,True,HAREL INT B2,הראל ריב אגח ב,הריב.ק2,Corporate Bonds,2457,HRIN-B2.TA
1218833,HGGE.B5,IL0012188335,IL0012188335,True,HAGAG EURO B5,חגג אירופה אגחה,חגגא.ק5,Corporate Bonds,1722,HGGE-B5.TA
1218841,HGGE.W1,IL0012188418,IL0012188418,True,HAGAG EURO W1,חגג אירופה אפ 1,חגגא.א1,Warrants,1722,HGGE-W1.TA
1218916,ANLT.F1,IL0012189168,IL0012189168,True,ATF ETF (4D) S&P 500,ATF סל (4D)י S&P 500,אנלט.ס1,ETF Fund - Equity,2466,ANLT-F1.TA
1218924,ANLT.F2,IL0012189242,IL0012189242,True,ATF ETF (4A) S&P 500 Currency Hedged,"ATF סל (4A)י S&P 500 מנוטרלת מט""ח",אנלט.ס2,ETF Fund - Equity,2466,ANLT-F2.TA
1218965,NYAX.B1,IL0012189655,IL0012189655,True,NAYAX B1,נאייקס אגח א,ניקס.ק1,Corporate Bonds,1894,NYAX-B1.TA
1218973,RANI.B4,IL0012189739,IL0012189739,True,RANI ZIM B4,רני צים אגח ד,רנצם.ק4,Corporate Bonds,1588,RANI-B4.TA
1218981,NYAX.W1,IL0012189812,IL0012189812,True,NAYAX W1,נאייקס אפ 1,ניקס.א1,Warrants,1894,NYAX-W1.TA
1219039,SPRD.B2,IL0012190398,IL0012190398,True,SAPIR DEPO B2,ספיר פקדון אגחב,ספרפ.ק2,Corporate Bonds,2433,SPRD-B2.TA
1219112,GLDP.B5,IL0012191123,IL0012191123,True,GILAD DEPO B5,גלעד פקדון אגחה,גלפק.ק5,Corporate Bonds,1736,GLDP-B5.TA
1219161,IMED.W1,IL0012191610,IL0012191610,True,IMED W1,אימד אפ 1,אימד.א1,Warrants,1833,IMED-W1.TA
1219286,FTEU.B6,IL0012192865,IL0012192865,True,FATTAL EURO B6,פתאל אירו אגח ו,פתאר.ק6,Corporate Bonds,1661,FTEU-B6.TA
1219294,MTF.F125,IL0012192949,IL0012192949,True,MTF Sal (0D) Index US Gov 10Y Fixed Duration,"MTF סל (0D) אינדקס אג""ח ממשלת ארה""ב - מח""מ 10 קבוע",מטפ.ס125,ETF - Bonds,1735,MTF-F125.TA
1219310,MLRN.B6,IL0012193103,IL0012193103,True,MLRN B6,מלרן אגח ו,מלרן.ק6,Corporate Bonds,1787,MLRN-B6.TA
1219336,YOZM.B1,IL0012193368,IL0012193368,True,YOZMOT B1,יוזמות אגח א,יוזמ.ק1,Corporate Bonds,2464,YOZM-B1.TA
1219369,MNMO.B9,IL0012193699,IL0012193699,True,MNORA MIV HO B9,מנורה הון התח ט,מנמה.ק9,Corporate Bonds,1431,MNMO-B9.TA
1219518,MRPK.B1,IL0012195181,IL0012195181,True,MERAV DEPO B1,מרב פקדון אגח א,מרפק.ק1,Corporate Bonds,2465,MRPK-B1.TA
1220128,DIFI.B7,IL0012201286,IL0012201286,True,DIRECT FINAN B7,מימון ישיר אגחז,מישק.ק7,Corporate Bonds,1675,DIFI-B7.TA
1220151,KSM.F239,IL0012201518,IL0012201518,True,KSM ETF (4A) Israel 100 Profitability Equally Weighted iNDEX IL,קסם ETF י(4A) אינדקס ישראל 100 רווחיות משקל שווה,קסם.ס239,ETF Fund - Equity,1733,KSM-F239.TA
1220193,DORL.B3,IL0012201930,IL0012201930,True,DOREL ENERGY B3,דוראל אגח ג,דורל.ק3,Corporate Bonds,1801,DORL-B3.TA
1220326,SMNR.C1,IL0012203266,IL0012203266,True,SHEMEN C 1,שמן נדלן אג 1,שמנד.ה1,Convertible Bonds,634,SMNR-C1.TA
1220334,PNCP.B16,IL0012203340,IL0012203340,True,PHONIX B16,פניקס הון אגחטז,פנהס.ק16,Corporate Bonds,1527,PNCP-B16.TA
1220342,PNCP.B17,IL0012203423,IL0012203423,True,PHONIX B17,פניקס הון אגחיז,פנהס.ק17,Corporate Bonds,1527,PNCP-B17.TA
1220383,AFPR.B17,IL0012203837,IL0012203837,True,AFI PROP B17,אפי נכסים אגחיז,אפנכ.ק17,Corporate Bonds,1172,AFPR-B17.TA
1220391,HRL.F235,IL0012203910,IL0012203910,True,Harel Sal (4D) CME CF Bitcoin Reference Rate (BRRNY),הראל סל (4D)י (CME CF Bitcoin Reference Rate (BRRNY,הרל.ס235,ETF - Bonds,1747,HRL-F235.TA
1220409,TCH.F182,IL0012204090,IL0012204090,True,Tachlit SAL (4D) CME CF Ethereum Reference Rate (ETHUSDNY),תכלית סל י(4D)י CME CF Ethereum Reference Rate (ETHUSDNY),תכל.ס182,ETF - Bonds,1734,TCH-F182.TA
1220425,ALMY.B1,IL0012204256,IL0012204256,True,AMLA YESODOT B1,עלמא אגח א,עלמא.ק1,Corporate Bonds,1857,ALMY-B1.TA
1220482,ENOP.B3,IL0012204827,IL0012204827,True,ENCORE OPP B3,אנקור הזד אגח ג,אנהז.ק3,Corporate Bonds,2352,ENOP-B3.TA
1220524,CLLC.B14,IL0012205246,IL0012205246,True,CLAL CAP B14,כלל הון אגח יד,כללה.ק14,Corporate Bonds,1324,CLLC-B14.TA
1220540,LSCO.B2,IL0012205402,IL0012205402,True,LESICO B2,לסיכו אגח ב,לסכו.ק2,Corporate Bonds,1680,LSCO-B2.TA
1220607,HRIS.B21,IL0012206079,IL0012206079,True,HAREL ISSUE B21,הראל הנפק נד כא,הרהנ.ק21,Corporate Bonds,1367,HRIS-B21.TA
1220714,MVNE.B26,IL0012207143,IL0012207143,True,MIVNE B26,מבנה אגח כו,מבנה.ק26,Corporate Bonds,226,MVNE-B26.TA
1220722,CPI0431,IL0012207226,IL0012207226,True,ILCPI 2%0431,ממשל צמודה 0431,ממצמ0431,Government Bonds,954,CPI0431.TA
1220755,URBC,IL0012207556,IL0012207556,True,URBANICA,אורבניקה,ארבק,Shares,2381,URBC.TA
1220839,OPAL.B4,IL0012208398,IL0012208398,True,OPAL BALANCE B4,אופל בלאנס אגחד,אופל.ק4,Corporate Bonds,1287,OPAL-B4.TA
1221274,BKFR.B1,IL0012212747,IL0012212747,True,BAIT BAKFAR B1,בית בכפר אגח א,בכפר.ק1,Corporate Bonds,1802,BKFR-B1.TA
1221282,BKFR.W1,IL0012212820,IL0012212820,True,BAIT BAKFAR W1,בית בכפר אפ 1,בכפר.א1,Warrants,1802,BKFR-W1.TA
1221399,AVDP.B3,IL0012213992,IL0012213992,True,AVIAD DEPO B3,אביעד פקדוןאגחג,אבפק.ק3,Corporate Bonds,2446,AVDP-B3.TA
1221589,ELEC.B36,IL0012215898,IL0012215898,True,ELECTRIC B36,חשמל אגח 36,חשמל.ק36,Corporate Bonds,600,ELEC-B36.TA
1221597,ELEC.B37,IL0012215971,IL0012215971,True,ELECTRIC B37,חשמל אגח 37,חשמל.ק37,Corporate Bonds,600,ELEC-B37.TA
1221654,TCH.F183,IL0012216540,IL0012216540,True,Tachlit SAL Leveraged (6D) S&P 500 x3 Monthly,תכלית סל (6D) ממונפת S&P 500 פי 3 חודשי,תכל.ס183,ETF Fund - Equity,1734,TCH-F183.TA
1221662,TCH.F184,IL0012216623,IL0012216623,True,Tachlit SAL Leveraged (6D) NASDAQ 100 x3 Monthly,תכלית סל (6D) ממונפת NASDAQ 100 פי 3 חודשי,תכל.ס184,ETF Fund - Equity,1734,TCH-F184.TA
1221670,MTF.F133,IL0012216706,IL0012216706,True,MTF SAL (4D) Indxx Top 10 US Oil Industry,MTF סל (Indxx Top 10 US Oil Industry (4D,מטפ.ס133,ETF Fund - Equity,1735,MTF-F133.TA
1221720,IBID.B2,IL0012217209,IL0012217209,True,IBI DEPO B2,איביאי פק אגח ב,אבאפ.ק2,Corporate Bonds,2467,IBID-B2.TA
1221761,AMX.B3,IL0012217613,IL0012217613,True,AUTOMAX B3,אוטומקס אגח ג,אמקס.ק3,Corporate Bonds,2280,AMX-B3.TA
1221787,PTCH.B11,IL0012217878,IL0012217878,True,PETROC B11,פטרוכימים אגחיא,פטרו.ק11,Corporate Bonds,756,PTCH-B11.TA
1221902,MRPK.B2,IL0012219023,IL0012219023,True,MERAV DEPO B2,מרב פקדון אגח ב,מרפק.ק2,Corporate Bonds,2465,MRPK-B2.TA
1221928,LUM.B4I,IL0012219288,IL0012219288,True,LEUMI B4-I,לאומי אגח 4-רמ,לאמ.4רמ,Corporate Bonds TASE UP,604,LUM-B4I.TA
1221993,HRIN.B3,IL0012219932,IL0012219932,True,HAREL INT B3,הראל ריב אגח ג,הריב.ק3,Corporate Bonds,2457,HRIN-B3.TA
1222116,NUSA.B1,IL0012221169,IL0012221169,True,NETZ USA B1,נץ יואסאי אגח א,נארב.ק1,Corporate Bonds,2475,NUSA-B1.TA
1222157,DSTN.B1,IL0012221573,IL0012221573,True,DESTINY B1,דסטיני אגח א,דסטנ.ק1,Corporate Bonds,2477,DSTN-B1.TA
1222231,ZPRS.B1,IL0012222316,IL0012222316,True,ZEPHYRUS B1,זפירוס אגח א,זפרס.ק1,Corporate Bonds,2413,ZPRS-B1.TA
1222249,IBI.F185,IL0012222498,IL0012222498,True,I.B.I. SAL (4D) S&P Bitcoin,אי.בי.אי. סל (4D)י S&P Bitcoin,IBI.ס185,ETF - Bonds,1750,IBI-F185.TA
1222306,PIDE.B4,IL0012223066,IL0012223066,True,PAI DEPOS B4,פאי פיקדון אגחד,פאיפ.ק4,Corporate Bonds,2420,PIDE-B4.TA
1222397,SPRD.B3,IL0012223975,IL0012223975,True,SAPIR DEPO B3,ספיר פקדון אגחג,ספרפ.ק3,Corporate Bonds,2433,SPRD-B3.TA
1222439,MTF.F134,IL0012224395,IL0012224395,True,MTF SAL (4D) Indxx Top 10 Europe Defense Euro-Hedged,MTF סל (Indxx Top 10 Europe Defense (4D מנוטרלת אירו,מטפ.ס134,ETF Fund - Equity,1735,MTF-F134.TA
1222462,RPOL,IL0012224627,IL0012224627,True,RP OPTICAL,אר פי אופטיקל,ארפי,Shares,2479,RPOL.TA
